Place_Id,Place_Name,User_Id,Place_Ratings
238,Gunung Manglayang,181,5
238,Gunung Manglayang,190,4
238,Gunung Manglayang,218,1
238,Gunung Manglayang,227,1
238,Gunung Manglayang,235,4
238,Gunung Manglayang,250,4
238,Gunung Manglayang,264,3
238,Gunung Manglayang,287,4
238,Gunung Manglayang,298,4
239,Lembang Park & Zoo,15,3
239,Lembang Park & Zoo,20,4
239,Lembang Park & Zoo,26,3
239,Lembang Park & Zoo,42,2
239,Lembang Park & Zoo,45,3
239,Lembang Park & Zoo,84,5
239,Lembang Park & Zoo,114,2
239,Lembang Park & Zoo,131,2
239,Lembang Park & Zoo,138,2
239,Lembang Park & Zoo,138,1
239,Lembang Park & Zoo,150,5
239,Lembang Park & Zoo,173,2
239,Lembang Park & Zoo,186,5
239,Lembang Park & Zoo,191,5
239,Lembang Park & Zoo,196,3
239,Lembang Park & Zoo,212,1
239,Lembang Park & Zoo,225,3
239,Lembang Park & Zoo,243,3
239,Lembang Park & Zoo,276,1
239,Lembang Park & Zoo,291,5
239,Lembang Park & Zoo,291,3
240,Taman Lalu Lintas Ade Irma Suryani Nasution,23,4
240,Taman Lalu Lintas Ade Irma Suryani Nasution,53,2
240,Taman Lalu Lintas Ade Irma Suryani Nasution,60,3
240,Taman Lalu Lintas Ade Irma Suryani Nasution,62,3
240,Taman Lalu Lintas Ade Irma Suryani Nasution,107,5
240,Taman Lalu Lintas Ade Irma Suryani Nasution,116,1
240,Taman Lalu Lintas Ade Irma Suryani Nasution,152,5
240,Taman Lalu Lintas Ade Irma Suryani Nasution,154,3
240,Taman Lalu Lintas Ade Irma Suryani Nasution,167,2
240,Taman Lalu Lintas Ade Irma Suryani Nasution,171,5
240,Taman Lalu Lintas Ade Irma Suryani Nasution,181,1
240,Taman Lalu Lintas Ade Irma Suryani Nasution,206,4
240,Taman Lalu Lintas Ade Irma Suryani Nasution,220,2
240,Taman Lalu Lintas Ade Irma Suryani Nasution,232,1
240,Taman Lalu Lintas Ade Irma Suryani Nasution,250,4
240,Taman Lalu Lintas Ade Irma Suryani Nasution,255,5
240,Taman Lalu Lintas Ade Irma Suryani Nasution,263,1
240,Taman Lalu Lintas Ade Irma Suryani Nasution,277,2
240,Taman Lalu Lintas Ade Irma Suryani Nasution,294,4
240,Taman Lalu Lintas Ade Irma Suryani Nasution,296,2
240,Taman Lalu Lintas Ade Irma Suryani Nasution,298,4
240,Taman Lalu Lintas Ade Irma Suryani Nasution,298,5
241,Lawangwangi Creative Space,21,4
241,Lawangwangi Creative Space,32,4
241,Lawangwangi Creative Space,35,2
241,Lawangwangi Creative Space,39,4
241,Lawangwangi Creative Space,44,4
241,Lawangwangi Creative Space,48,5
241,Lawangwangi Creative Space,55,3
241,Lawangwangi Creative Space,68,4
241,Lawangwangi Creative Space,68,5
241,Lawangwangi Creative Space,79,2
241,Lawangwangi Creative Space,98,5
241,Lawangwangi Creative Space,119,1
241,Lawangwangi Creative Space,123,2
241,Lawangwangi Creative Space,128,2
241,Lawangwangi Creative Space,138,4
241,Lawangwangi Creative Space,141,1
241,Lawangwangi Creative Space,143,5
241,Lawangwangi Creative Space,160,1
241,Lawangwangi Creative Space,169,5
241,Lawangwangi Creative Space,177,4
241,Lawangwangi Creative Space,183,2
241,Lawangwangi Creative Space,208,2
241,Lawangwangi Creative Space,232,2
241,Lawangwangi Creative Space,250,5
241,Lawangwangi Creative Space,260,4
241,Lawangwangi Creative Space,297,4
242,Curug Dago,4,4
242,Curug Dago,9,3
242,Curug Dago,13,3
242,Curug Dago,22,4
242,Curug Dago,36,3
242,Curug Dago,45,5
242,Curug Dago,53,5
242,Curug Dago,75,5
242,Curug Dago,111,4
242,Curug Dago,116,4
242,Curug Dago,148,3
242,Curug Dago,158,4
242,Curug Dago,209,1
242,Curug Dago,229,1
242,Curug Dago,233,5
242,Curug Dago,255,2
242,Curug Dago,257,2
242,Curug Dago,263,3
242,Curug Dago,279,1
242,Curug Dago,292,3
243,Kampung Korea Bandung,6,5
243,Kampung Korea Bandung,59,3
243,Kampung Korea Bandung,61,4
243,Kampung Korea Bandung,64,3
243,Kampung Korea Bandung,65,1
243,Kampung Korea Bandung,81,2
243,Kampung Korea Bandung,118,1
243,Kampung Korea Bandung,160,2
243,Kampung Korea Bandung,167,5
243,Kampung Korea Bandung,200,4
243,Kampung Korea Bandung,224,4
243,Kampung Korea Bandung,248,5
243,Kampung Korea Bandung,273,5
243,Kampung Korea Bandung,291,4
244,Kampung Batu Malakasari,22,2
244,Kampung Batu Malakasari,31,4
244,Kampung Batu Malakasari,54,2
244,Kampung Batu Malakasari,54,4
244,Kampung Batu Malakasari,55,1
244,Kampung Batu Malakasari,66,3
244,Kampung Batu Malakasari,68,5
244,Kampung Batu Malakasari,76,3
244,Kampung Batu Malakasari,95,1
244,Kampung Batu Malakasari,99,2
244,Kampung Batu Malakasari,103,2
244,Kampung Batu Malakasari,108,1
244,Kampung Batu Malakasari,125,2
244,Kampung Batu Malakasari,131,4
244,Kampung Batu Malakasari,131,4
244,Kampung Batu Malakasari,142,1
244,Kampung Batu Malakasari,149,5
244,Kampung Batu Malakasari,168,2
244,Kampung Batu Malakasari,171,4
244,Kampung Batu Malakasari,177,4
244,Kampung Batu Malakasari,177,2
244,Kampung Batu Malakasari,181,5
244,Kampung Batu Malakasari,182,5
244,Kampung Batu Malakasari,189,3
244,Kampung Batu Malakasari,194,3
244,Kampung Batu Malakasari,202,4
244,Kampung Batu Malakasari,229,4
244,Kampung Batu Malakasari,244,5
244,Kampung Batu Malakasari,247,5
244,Kampung Batu Malakasari,260,2
244,Kampung Batu Malakasari,262,5
244,Kampung Batu Malakasari,277,3
244,Kampung Batu Malakasari,284,1
244,Kampung Batu Malakasari,299,4
245,Jendela Alam,13,4
245,Jendela Alam,18,4
245,Jendela Alam,70,1
245,Jendela Alam,71,1
245,Jendela Alam,78,4
245,Jendela Alam,121,4
245,Jendela Alam,127,1
245,Jendela Alam,145,3
245,Jendela Alam,147,5
245,Jendela Alam,172,3
245,Jendela Alam,182,1
245,Jendela Alam,184,1
245,Jendela Alam,195,5
245,Jendela Alam,200,3
245,Jendela Alam,210,1
245,Jendela Alam,235,2
245,Jendela Alam,238,5
245,Jendela Alam,238,4
245,Jendela Alam,270,3
245,Jendela Alam,289,3
245,Jendela Alam,290,4
246,Curug Tilu Leuwi Opat,1,4
246,Curug Tilu Leuwi Opat,9,5
246,Curug Tilu Leuwi Opat,26,3
246,Curug Tilu Leuwi Opat,29,3
246,Curug Tilu Leuwi Opat,32,4
246,Curug Tilu Leuwi Opat,65,3
246,Curug Tilu Leuwi Opat,65,4
246,Curug Tilu Leuwi Opat,69,5
246,Curug Tilu Leuwi Opat,80,3
246,Curug Tilu Leuwi Opat,94,2
246,Curug Tilu Leuwi Opat,95,4
246,Curug Tilu Leuwi Opat,119,4
246,Curug Tilu Leuwi Opat,138,3
246,Curug Tilu Leuwi Opat,138,1
246,Curug Tilu Leuwi Opat,159,1
246,Curug Tilu Leuwi Opat,159,4
246,Curug Tilu Leuwi Opat,178,5
246,Curug Tilu Leuwi Opat,181,3
246,Curug Tilu Leuwi Opat,190,3
246,Curug Tilu Leuwi Opat,217,5
246,Curug Tilu Leuwi Opat,218,2
246,Curug Tilu Leuwi Opat,233,1
246,Curug Tilu Leuwi Opat,234,1
246,Curug Tilu Leuwi Opat,246,5
246,Curug Tilu Leuwi Opat,262,5
246,Curug Tilu Leuwi Opat,264,5
246,Curug Tilu Leuwi Opat,267,2
246,Curug Tilu Leuwi Opat,294,4
247,Kiara Artha Park,7,4
247,Kiara Artha Park,19,3
247,Kiara Artha Park,34,4
247,Kiara Artha Park,40,3
247,Kiara Artha Park,59,5
247,Kiara Artha Park,59,1
247,Kiara Artha Park,105,5
247,Kiara Artha Park,120,1
247,Kiara Artha Park,145,3
247,Kiara Artha Park,189,1
247,Kiara Artha Park,198,1
247,Kiara Artha Park,200,4
247,Kiara Artha Park,214,2
247,Kiara Artha Park,225,3
247,Kiara Artha Park,225,3
247,Kiara Artha Park,231,3
247,Kiara Artha Park,244,1
247,Kiara Artha Park,262,3
247,Kiara Artha Park,278,2
248,NuArt Sculpture Park,15,2
248,NuArt Sculpture Park,15,4
248,NuArt Sculpture Park,49,4
248,NuArt Sculpture Park,57,5
248,NuArt Sculpture Park,70,5
248,NuArt Sculpture Park,78,4
248,NuArt Sculpture Park,78,3
248,NuArt Sculpture Park,81,2
248,NuArt Sculpture Park,92,4
248,NuArt Sculpture Park,110,2
248,NuArt Sculpture Park,125,3
248,NuArt Sculpture Park,138,4
248,NuArt Sculpture Park,148,5
248,NuArt Sculpture Park,155,1
248,NuArt Sculpture Park,164,3
248,NuArt Sculpture Park,178,3
248,NuArt Sculpture Park,180,1
248,NuArt Sculpture Park,181,3
248,NuArt Sculpture Park,195,4
248,NuArt Sculpture Park,203,5
248,NuArt Sculpture Park,212,3
248,NuArt Sculpture Park,216,5
248,NuArt Sculpture Park,222,5
248,NuArt Sculpture Park,228,3
248,NuArt Sculpture Park,236,2
248,NuArt Sculpture Park,236,1
248,NuArt Sculpture Park,242,4
248,NuArt Sculpture Park,259,2
248,NuArt Sculpture Park,261,2
248,NuArt Sculpture Park,269,1
248,NuArt Sculpture Park,271,3
248,NuArt Sculpture Park,279,2
248,NuArt Sculpture Park,280,1
249,Upside Down World Bandung,3,3
249,Upside Down World Bandung,14,5
249,Upside Down World Bandung,44,4
249,Upside Down World Bandung,56,5
249,Upside Down World Bandung,61,5
249,Upside Down World Bandung,62,2
249,Upside Down World Bandung,89,5
249,Upside Down World Bandung,94,3
249,Upside Down World Bandung,96,3
249,Upside Down World Bandung,149,1
249,Upside Down World Bandung,161,1
249,Upside Down World Bandung,164,4
249,Upside Down World Bandung,164,5
249,Upside Down World Bandung,195,5
249,Upside Down World Bandung,211,2
249,Upside Down World Bandung,213,2
249,Upside Down World Bandung,234,2
249,Upside Down World Bandung,264,4
249,Upside Down World Bandung,266,3
249,Upside Down World Bandung,271,5
250,Pesona Nirwana Waterpark & Cottages,3,2
250,Pesona Nirwana Waterpark & Cottages,25,5
250,Pesona Nirwana Waterpark & Cottages,26,4
250,Pesona Nirwana Waterpark & Cottages,36,2
250,Pesona Nirwana Waterpark & Cottages,47,3
250,Pesona Nirwana Waterpark & Cottages,56,1
250,Pesona Nirwana Waterpark & Cottages,63,1
250,Pesona Nirwana Waterpark & Cottages,86,4
250,Pesona Nirwana Waterpark & Cottages,92,4
250,Pesona Nirwana Waterpark & Cottages,94,3
250,Pesona Nirwana Waterpark & Cottages,108,4
250,Pesona Nirwana Waterpark & Cottages,125,1
250,Pesona Nirwana Waterpark & Cottages,139,2
250,Pesona Nirwana Waterpark & Cottages,144,2
250,Pesona Nirwana Waterpark & Cottages,144,2
250,Pesona Nirwana Waterpark & Cottages,146,5
250,Pesona Nirwana Waterpark & Cottages,162,2
250,Pesona Nirwana Waterpark & Cottages,170,1
250,Pesona Nirwana Waterpark & Cottages,173,5
250,Pesona Nirwana Waterpark & Cottages,201,3
250,Pesona Nirwana Waterpark & Cottages,218,3
250,Pesona Nirwana Waterpark & Cottages,227,2
250,Pesona Nirwana Waterpark & Cottages,231,1
250,Pesona Nirwana Waterpark & Cottages,243,1
250,Pesona Nirwana Waterpark & Cottages,245,2
250,Pesona Nirwana Waterpark & Cottages,247,5
250,Pesona Nirwana Waterpark & Cottages,265,3
250,Pesona Nirwana Waterpark & Cottages,273,3
250,Pesona Nirwana Waterpark & Cottages,282,5
250,Pesona Nirwana Waterpark & Cottages,290,4
251,Taman Lansia,26,5
251,Taman Lansia,31,2
251,Taman Lansia,44,3
251,Taman Lansia,49,2
251,Taman Lansia,63,5
251,Taman Lansia,75,4
251,Taman Lansia,110,1
251,Taman Lansia,166,4
251,Taman Lansia,179,5
251,Taman Lansia,192,3
251,Taman Lansia,196,5
251,Taman Lansia,199,3
251,Taman Lansia,239,5
251,Taman Lansia,242,5
251,Taman Lansia,266,5
251,Taman Lansia,276,1
251,Taman Lansia,279,1
251,Taman Lansia,281,4
252,Kampoeng Tulip,16,2
252,Kampoeng Tulip,19,5
252,Kampoeng Tulip,40,3
252,Kampoeng Tulip,58,2
252,Kampoeng Tulip,59,2
252,Kampoeng Tulip,65,5
252,Kampoeng Tulip,100,1
252,Kampoeng Tulip,108,3
252,Kampoeng Tulip,114,2
252,Kampoeng Tulip,122,1
252,Kampoeng Tulip,127,4
252,Kampoeng Tulip,132,3
252,Kampoeng Tulip,133,5
252,Kampoeng Tulip,135,1
252,Kampoeng Tulip,137,5
252,Kampoeng Tulip,184,3
252,Kampoeng Tulip,204,1
252,Kampoeng Tulip,205,4
252,Kampoeng Tulip,214,4
252,Kampoeng Tulip,217,2
252,Kampoeng Tulip,226,3
252,Kampoeng Tulip,228,3
252,Kampoeng Tulip,228,5
252,Kampoeng Tulip,234,5
252,Kampoeng Tulip,258,5
252,Kampoeng Tulip,267,2
252,Kampoeng Tulip,268,2
252,Kampoeng Tulip,276,5
252,Kampoeng Tulip,285,3
252,Kampoeng Tulip,286,4
253,Selasar Sunaryo Art Space,9,4
253,Selasar Sunaryo Art Space,25,4
253,Selasar Sunaryo Art Space,77,1
253,Selasar Sunaryo Art Space,118,2
253,Selasar Sunaryo Art Space,121,2
253,Selasar Sunaryo Art Space,124,3
253,Selasar Sunaryo Art Space,125,5
253,Selasar Sunaryo Art Space,126,4
253,Selasar Sunaryo Art Space,148,4
253,Selasar Sunaryo Art Space,165,2
253,Selasar Sunaryo Art Space,176,4
253,Selasar Sunaryo Art Space,194,5
253,Selasar Sunaryo Art Space,205,3
253,Selasar Sunaryo Art Space,217,3
253,Selasar Sunaryo Art Space,233,4
253,Selasar Sunaryo Art Space,256,5
253,Selasar Sunaryo Art Space,258,5
253,Selasar Sunaryo Art Space,259,1
253,Selasar Sunaryo Art Space,273,5
253,Selasar Sunaryo Art Space,273,1
253,Selasar Sunaryo Art Space,281,5
253,Selasar Sunaryo Art Space,289,5
254,Teras Cikapundung BBWS,35,5
254,Teras Cikapundung BBWS,39,4
254,Teras Cikapundung BBWS,57,3
254,Teras Cikapundung BBWS,79,5
254,Teras Cikapundung BBWS,98,3
254,Teras Cikapundung BBWS,111,5
254,Teras Cikapundung BBWS,117,4
254,Teras Cikapundung BBWS,122,5
254,Teras Cikapundung BBWS,136,2
254,Teras Cikapundung BBWS,141,2
254,Teras Cikapundung BBWS,177,5
254,Teras Cikapundung BBWS,186,3
254,Teras Cikapundung BBWS,231,4
254,Teras Cikapundung BBWS,257,2
254,Teras Cikapundung BBWS,263,5
254,Teras Cikapundung BBWS,264,1
254,Teras Cikapundung BBWS,270,5
254,Teras Cikapundung BBWS,285,4
254,Teras Cikapundung BBWS,298,5
255,Museum Barli,7,5
255,Museum Barli,40,2
255,Museum Barli,59,4
255,Museum Barli,61,5
255,Museum Barli,69,4
255,Museum Barli,98,1
255,Museum Barli,100,5
255,Museum Barli,111,3
255,Museum Barli,113,5
255,Museum Barli,152,3
255,Museum Barli,181,3
255,Museum Barli,182,2
255,Museum Barli,183,3
255,Museum Barli,225,2
255,Museum Barli,227,5
255,Museum Barli,232,5
255,Museum Barli,250,3
255,Museum Barli,257,1
255,Museum Barli,261,1
255,Museum Barli,267,2
255,Museum Barli,269,1
255,Museum Barli,274,4
255,Museum Barli,295,3
255,Museum Barli,298,5
255,Museum Barli,300,4
256,Wisata Batu Kuda,17,4
256,Wisata Batu Kuda,32,3
256,Wisata Batu Kuda,37,2
256,Wisata Batu Kuda,68,3
256,Wisata Batu Kuda,111,5
256,Wisata Batu Kuda,136,4
256,Wisata Batu Kuda,142,2
256,Wisata Batu Kuda,167,3
256,Wisata Batu Kuda,169,1
256,Wisata Batu Kuda,181,1
256,Wisata Batu Kuda,202,4
256,Wisata Batu Kuda,232,3
256,Wisata Batu Kuda,236,4
256,Wisata Batu Kuda,259,4
256,Wisata Batu Kuda,260,5
257,Monumen Bandung Lautan Api,6,2
257,Monumen Bandung Lautan Api,40,2
257,Monumen Bandung Lautan Api,50,2
257,Monumen Bandung Lautan Api,64,4
257,Monumen Bandung Lautan Api,72,2
257,Monumen Bandung Lautan Api,77,3
257,Monumen Bandung Lautan Api,81,3
257,Monumen Bandung Lautan Api,84,3
257,Monumen Bandung Lautan Api,122,4
257,Monumen Bandung Lautan Api,147,5
257,Monumen Bandung Lautan Api,147,2
257,Monumen Bandung Lautan Api,168,4
257,Monumen Bandung Lautan Api,185,2
257,Monumen Bandung Lautan Api,202,5
257,Monumen Bandung Lautan Api,213,2
257,Monumen Bandung Lautan Api,230,4
257,Monumen Bandung Lautan Api,231,4
257,Monumen Bandung Lautan Api,235,1
257,Monumen Bandung Lautan Api,236,3
257,Monumen Bandung Lautan Api,250,2
257,Monumen Bandung Lautan Api,251,2
257,Monumen Bandung Lautan Api,253,1
257,Monumen Bandung Lautan Api,254,4
257,Monumen Bandung Lautan Api,283,1
258,Museum Gedung Sate,1,5
258,Museum Gedung Sate,56,2
258,Museum Gedung Sate,63,4
258,Museum Gedung Sate,69,2
258,Museum Gedung Sate,87,1
258,Museum Gedung Sate,92,3
258,Museum Gedung Sate,96,5
258,Museum Gedung Sate,107,3
258,Museum Gedung Sate,111,5
258,Museum Gedung Sate,133,4
258,Museum Gedung Sate,137,3
258,Museum Gedung Sate,141,3
258,Museum Gedung Sate,163,5
258,Museum Gedung Sate,171,1
258,Museum Gedung Sate,187,1
258,Museum Gedung Sate,187,3
258,Museum Gedung Sate,194,1
258,Museum Gedung Sate,200,5
258,Museum Gedung Sate,216,3
258,Museum Gedung Sate,219,2
258,Museum Gedung Sate,250,3
258,Museum Gedung Sate,256,2
258,Museum Gedung Sate,267,5
258,Museum Gedung Sate,289,2
259,Monumen Perjuangan Rakyat Jawa Barat,14,5
259,Monumen Perjuangan Rakyat Jawa Barat,62,5
259,Monumen Perjuangan Rakyat Jawa Barat,77,1
259,Monumen Perjuangan Rakyat Jawa Barat,92,3
259,Monumen Perjuangan Rakyat Jawa Barat,102,2
259,Monumen Perjuangan Rakyat Jawa Barat,112,5
259,Monumen Perjuangan Rakyat Jawa Barat,113,3
259,Monumen Perjuangan Rakyat Jawa Barat,116,3
259,Monumen Perjuangan Rakyat Jawa Barat,116,3
259,Monumen Perjuangan Rakyat Jawa Barat,119,3
259,Monumen Perjuangan Rakyat Jawa Barat,141,4
259,Monumen Perjuangan Rakyat Jawa Barat,151,3
259,Monumen Perjuangan Rakyat Jawa Barat,152,5
259,Monumen Perjuangan Rakyat Jawa Barat,152,1
259,Monumen Perjuangan Rakyat Jawa Barat,160,1
259,Monumen Perjuangan Rakyat Jawa Barat,170,4
259,Monumen Perjuangan Rakyat Jawa Barat,174,3
259,Monumen Perjuangan Rakyat Jawa Barat,187,1
259,Monumen Perjuangan Rakyat Jawa Barat,187,3
259,Monumen Perjuangan Rakyat Jawa Barat,200,5
259,Monumen Perjuangan Rakyat Jawa Barat,206,2
259,Monumen Perjuangan Rakyat Jawa Barat,211,3
259,Monumen Perjuangan Rakyat Jawa Barat,213,1
259,Monumen Perjuangan Rakyat Jawa Barat,252,3
259,Monumen Perjuangan Rakyat Jawa Barat,275,1
259,Monumen Perjuangan Rakyat Jawa Barat,285,2
259,Monumen Perjuangan Rakyat Jawa Barat,285,4
259,Monumen Perjuangan Rakyat Jawa Barat,286,1
259,Monumen Perjuangan Rakyat Jawa Barat,296,3
260,Museum Pos Indonesia,15,5
260,Museum Pos Indonesia,18,4
260,Museum Pos Indonesia,23,4
260,Museum Pos Indonesia,26,5
260,Museum Pos Indonesia,37,3
260,Museum Pos Indonesia,39,3
260,Museum Pos Indonesia,74,4
260,Museum Pos Indonesia,78,5
260,Museum Pos Indonesia,83,1
260,Museum Pos Indonesia,93,3
260,Museum Pos Indonesia,95,4
260,Museum Pos Indonesia,156,4
260,Museum Pos Indonesia,161,2
260,Museum Pos Indonesia,170,3
260,Museum Pos Indonesia,176,5
260,Museum Pos Indonesia,179,5
260,Museum Pos Indonesia,183,3
260,Museum Pos Indonesia,187,2
260,Museum Pos Indonesia,194,5
260,Museum Pos Indonesia,201,2
260,Museum Pos Indonesia,202,2
260,Museum Pos Indonesia,207,1
260,Museum Pos Indonesia,230,3
260,Museum Pos Indonesia,246,2
260,Museum Pos Indonesia,254,2
260,Museum Pos Indonesia,267,1
260,Museum Pos Indonesia,282,3
260,Museum Pos Indonesia,293,1
261,Ciwangun Indah Camp Official,18,2
261,Ciwangun Indah Camp Official,34,3
261,Ciwangun Indah Camp Official,52,5
261,Ciwangun Indah Camp Official,85,1
261,Ciwangun Indah Camp Official,117,5
261,Ciwangun Indah Camp Official,129,4
261,Ciwangun Indah Camp Official,136,3
261,Ciwangun Indah Camp Official,162,5
261,Ciwangun Indah Camp Official,168,4
261,Ciwangun Indah Camp Official,175,5
261,Ciwangun Indah Camp Official,182,2
261,Ciwangun Indah Camp Official,201,2
261,Ciwangun Indah Camp Official,209,5
261,Ciwangun Indah Camp Official,221,1
261,Ciwangun Indah Camp Official,224,4
261,Ciwangun Indah Camp Official,258,5
261,Ciwangun Indah Camp Official,262,5
261,Ciwangun Indah Camp Official,267,3
261,Ciwangun Indah Camp Official,274,2
262,Wot Batu,2,3
262,Wot Batu,17,2
262,Wot Batu,69,1
262,Wot Batu,79,1
262,Wot Batu,84,5
262,Wot Batu,91,1
262,Wot Batu,140,1
262,Wot Batu,141,4
262,Wot Batu,157,3
262,Wot Batu,166,1
262,Wot Batu,166,1
262,Wot Batu,172,4
262,Wot Batu,195,1
262,Wot Batu,221,5
262,Wot Batu,223,1
262,Wot Batu,233,3
262,Wot Batu,246,3
262,Wot Batu,278,3
263,Curug Batu Templek,27,2
263,Curug Batu Templek,30,2
263,Curug Batu Templek,54,5
263,Curug Batu Templek,62,2
263,Curug Batu Templek,65,5
263,Curug Batu Templek,82,3
263,Curug Batu Templek,90,2
263,Curug Batu Templek,90,5
263,Curug Batu Templek,97,5
263,Curug Batu Templek,114,5
263,Curug Batu Templek,116,2
263,Curug Batu Templek,146,4
263,Curug Batu Templek,171,5
263,Curug Batu Templek,192,5
263,Curug Batu Templek,194,4
263,Curug Batu Templek,235,3
263,Curug Batu Templek,242,2
263,Curug Batu Templek,262,2
263,Curug Batu Templek,281,4
263,Curug Batu Templek,286,4
263,Curug Batu Templek,289,3
264,Gereja Katedral Santo Petrus Bandung,9,3
264,Gereja Katedral Santo Petrus Bandung,16,2
264,Gereja Katedral Santo Petrus Bandung,24,2
264,Gereja Katedral Santo Petrus Bandung,33,2
264,Gereja Katedral Santo Petrus Bandung,38,3
264,Gereja Katedral Santo Petrus Bandung,48,4
264,Gereja Katedral Santo Petrus Bandung,56,2
264,Gereja Katedral Santo Petrus Bandung,85,2
264,Gereja Katedral Santo Petrus Bandung,93,2
264,Gereja Katedral Santo Petrus Bandung,96,4
264,Gereja Katedral Santo Petrus Bandung,141,4
264,Gereja Katedral Santo Petrus Bandung,153,3
264,Gereja Katedral Santo Petrus Bandung,164,4
264,Gereja Katedral Santo Petrus Bandung,170,2
264,Gereja Katedral Santo Petrus Bandung,171,3
264,Gereja Katedral Santo Petrus Bandung,176,1
264,Gereja Katedral Santo Petrus Bandung,209,4
264,Gereja Katedral Santo Petrus Bandung,238,4
264,Gereja Katedral Santo Petrus Bandung,244,3
264,Gereja Katedral Santo Petrus Bandung,253,3
264,Gereja Katedral Santo Petrus Bandung,277,3
264,Gereja Katedral Santo Petrus Bandung,288,5
264,Gereja Katedral Santo Petrus Bandung,289,5
264,Gereja Katedral Santo Petrus Bandung,291,4
265,Museum Mandala Wangsit Siliwangi,1,5
265,Museum Mandala Wangsit Siliwangi,9,4
265,Museum Mandala Wangsit Siliwangi,12,4
265,Museum Mandala Wangsit Siliwangi,13,4
265,Museum Mandala Wangsit Siliwangi,17,4
265,Museum Mandala Wangsit Siliwangi,33,4
265,Museum Mandala Wangsit Siliwangi,38,4
265,Museum Mandala Wangsit Siliwangi,42,2
265,Museum Mandala Wangsit Siliwangi,63,3
265,Museum Mandala Wangsit Siliwangi,94,1
265,Museum Mandala Wangsit Siliwangi,104,2
265,Museum Mandala Wangsit Siliwangi,107,5
265,Museum Mandala Wangsit Siliwangi,118,4
265,Museum Mandala Wangsit Siliwangi,122,1
265,Museum Mandala Wangsit Siliwangi,166,3
265,Museum Mandala Wangsit Siliwangi,167,3
265,Museum Mandala Wangsit Siliwangi,170,2
265,Museum Mandala Wangsit Siliwangi,182,2
265,Museum Mandala Wangsit Siliwangi,186,4
265,Museum Mandala Wangsit Siliwangi,200,1
265,Museum Mandala Wangsit Siliwangi,204,2
265,Museum Mandala Wangsit Siliwangi,204,3
265,Museum Mandala Wangsit Siliwangi,208,4
265,Museum Mandala Wangsit Siliwangi,214,3
265,Museum Mandala Wangsit Siliwangi,239,4
265,Museum Mandala Wangsit Siliwangi,243,2
265,Museum Mandala Wangsit Siliwangi,248,4
265,Museum Mandala Wangsit Siliwangi,261,3
265,Museum Mandala Wangsit Siliwangi,267,3
265,Museum Mandala Wangsit Siliwangi,268,2
265,Museum Mandala Wangsit Siliwangi,284,3
266,Caringin Tilu,6,3
266,Caringin Tilu,16,4
266,Caringin Tilu,29,2
266,Caringin Tilu,34,3
266,Caringin Tilu,57,3
266,Caringin Tilu,72,5
266,Caringin Tilu,76,1
266,Caringin Tilu,81,1
266,Caringin Tilu,84,1
266,Caringin Tilu,92,1
266,Caringin Tilu,95,4
266,Caringin Tilu,97,1
266,Caringin Tilu,97,4
266,Caringin Tilu,167,2
266,Caringin Tilu,182,3
266,Caringin Tilu,202,1
266,Caringin Tilu,204,4
266,Caringin Tilu,206,5
266,Caringin Tilu,206,4
266,Caringin Tilu,211,2
266,Caringin Tilu,230,3
266,Caringin Tilu,277,1
266,Caringin Tilu,279,4
266,Caringin Tilu,287,2
266,Caringin Tilu,295,5
267,Panama Park 825,8,4
267,Panama Park 825,17,5
267,Panama Park 825,29,5
267,Panama Park 825,31,4
267,Panama Park 825,37,4
267,Panama Park 825,42,3
267,Panama Park 825,56,4
267,Panama Park 825,69,2
267,Panama Park 825,109,4
267,Panama Park 825,112,1
267,Panama Park 825,170,1
267,Panama Park 825,189,1
267,Panama Park 825,203,2
267,Panama Park 825,209,4
267,Panama Park 825,228,3
267,Panama Park 825,235,1
267,Panama Park 825,255,1
267,Panama Park 825,255,1
267,Panama Park 825,299,4
268,Sudut Pandang Bandung,4,4
268,Sudut Pandang Bandung,10,3
268,Sudut Pandang Bandung,25,3
268,Sudut Pandang Bandung,33,3
268,Sudut Pandang Bandung,51,5
268,Sudut Pandang Bandung,54,2
268,Sudut Pandang Bandung,94,3
268,Sudut Pandang Bandung,95,1
268,Sudut Pandang Bandung,107,4
268,Sudut Pandang Bandung,142,2
268,Sudut Pandang Bandung,160,2
268,Sudut Pandang Bandung,197,3
268,Sudut Pandang Bandung,213,5
268,Sudut Pandang Bandung,214,5
268,Sudut Pandang Bandung,217,1
268,Sudut Pandang Bandung,224,2
268,Sudut Pandang Bandung,263,3
268,Sudut Pandang Bandung,266,1
268,Sudut Pandang Bandung,266,4
268,Sudut Pandang Bandung,267,2
268,Sudut Pandang Bandung,286,4
268,Sudut Pandang Bandung,294,2
268,Sudut Pandang Bandung,294,3
268,Sudut Pandang Bandung,298,2
269,Bumi Perkemahan Batu Kuda,7,3
269,Bumi Perkemahan Batu Kuda,28,4
269,Bumi Perkemahan Batu Kuda,30,3
269,Bumi Perkemahan Batu Kuda,38,3
269,Bumi Perkemahan Batu Kuda,39,3
269,Bumi Perkemahan Batu Kuda,45,2
269,Bumi Perkemahan Batu Kuda,57,1
269,Bumi Perkemahan Batu Kuda,63,3
269,Bumi Perkemahan Batu Kuda,93,2
269,Bumi Perkemahan Batu Kuda,119,2
