Alam,Hiburan,Kuliner,Olahraga,Rekreasi,Religius,Sejarah Edukasi,Seni Budaya
0.215,0.353,0.354,0.12,0.311,0.262,0.34900000000000003,0.8460000000000001
0.219,0.7,0.352,0.118,0.4205,0.146,0.351,0.845
0.5700000000000001,0.34900000000000003,0.3508,0.118,0.488,0.15,0.353,0.844
0.571,0.346,0.3432,0.11599999999999999,0.421,0.156,0.355,0.842
0.5730000000000001,0.34500000000000003,0.3372,0.11599999999999999,0.355,0.282,0.356,0.841
0.5740000000000001,0.344,0.3396,0.11599999999999999,0.45949999999999996,0.286,0.358,0.8400000000000001
0.576,0.34199999999999997,0.33799999999999997,0.11599999999999999,0.317,0.16399999999999998,0.362,0.8390000000000001
0.372,0.33999999999999997,0.3364,0.11399999999999999,0.4135,0.16599999999999998,0.5780000000000001,0.837
0.579,0.339,0.3352,0.11399999999999999,0.35750000000000004,0.16999999999999998,0.363,0.836
0.377,0.337,0.3332,0.11399999999999999,0.414,0.172,0.364,0.835
0.38,0.33599999999999997,0.324,0.11200000000000002,0.383,0.176,0.366,0.834
0.583,0.335,0.3216,0.11200000000000002,0.384,0.178,0.368,0.508
0.386,0.333,0.3292,0.11200000000000002,0.3465,0.182,0.37,0.8310000000000001
0.388,0.33199999999999996,0.3176,0.11000000000000001,0.4165,0.184,0.372,0.8300000000000001
0.391,0.667,0.32599999999999996,0.11000000000000001,0.3835,0.188,0.374,0.829
0.394,0.6639999999999999,0.3244,0.11000000000000001,0.385,0.19,0.375,0.828
0.397,0.327,0.32280000000000003,0.10800000000000001,0.385,0.194,0.377,0.826
0.399,0.658,0.32120000000000004,0.10800000000000001,0.386,0.196,0.378,0.709
0.40199999999999997,0.657,0.32,0.10600000000000001,0.4175,0.198,0.381,0.7070000000000001
0.40499999999999997,0.655,0.3184,0.10600000000000001,0.3875,0.202,0.382,0.705
0.40700000000000003,0.653,0.3024,0.10600000000000001,0.4175,0.20400000000000001,0.384,0.5589999999999999
0.41100000000000003,0.65,0.3164,0.10400000000000001,0.418,0.20800000000000002,0.387,0.5589999999999999
0.413,0.647,0.31520000000000004,0.10400000000000001,0.418,0.21000000000000002,0.6,0.558
0.41600000000000004,0.645,0.312,0.10400000000000001,0.4185,0.21200000000000002,0.602,0.558
0.41900000000000004,0.881,0.3104,0.10200000000000001,0.41950000000000004,0.21600000000000003,0.603,0.558
0.422,0.8800000000000001,0.3096,0.10200000000000001,0.45899999999999996,0.21800000000000003,0.604,0.557
0.605,1.0,0.3084,0.1,0.45899999999999996,0.22000000000000003,0.606,0.557
0.426,0.5780000000000001,0.30720000000000003,0.1,0.4205,0.22200000000000003,0.606,0.58
0.605,0.233,0.30720000000000003,0.0,0.453,0.22200000000000003,0.606,0.58
0.605,0.23399999999999999,0.2868,0.0,0.453,0.22200000000000003,0.607,0.58
0.426,0.23399999999999999,0.2872,0.0,0.44800000000000006,0.22000000000000003,0.399,0.58
0.42699999999999994,0.23399999999999999,0.2868,0.0,0.449,0.22000000000000003,0.397,0.58
0.42699999999999994,0.23399999999999999,0.27759999999999996,0.0,0.44699999999999995,0.22000000000000003,0.606,0.58
0.605,0.23500000000000001,0.27799999999999997,0.0,0.48550000000000004,0.22000000000000003,0.61,0.58
0.605,0.497,0.26680000000000004,0.0,0.513,0.22000000000000003,0.609,0.58
0.605,0.313,0.3076,0.0,0.368,0.324,0.606,0.58
0.605,0.313,0.2364,0.0,0.485,0.322,0.605,0.58
0.605,0.313,0.2768,0.0,0.491,0.324,0.605,0.6809999999999999
0.5589999999999999,0.314,0.2564,0.0,0.33999999999999997,0.322,0.605,0.6809999999999999
0.238,0.315,0.25680000000000003,0.0,0.3395,0.322,0.605,0.705
0.286,0.314,0.2664,0.0,0.34199999999999997,0.348,0.605,0.689
0.286,0.314,0.2664,0.0,0.3355,0.21800000000000003,0.605,0.689
0.238,0.45099999999999996,0.266,0.0,0.3375,0.21800000000000003,0.605,0.689
0.28700000000000003,0.314,0.266,0.0,0.33599999999999997,0.21800000000000003,0.605,0.689
0.286,0.314,0.266,0.0,0.3375,0.21800000000000003,0.605,0.689
0.286,0.314,0.266,0.0,0.3375,0.21800000000000003,0.605,0.689
0.238,0.314,0.266,0.0,0.3355,0.21800000000000003,0.605,0.613
0.28700000000000003,0.314,0.26480000000000004,0.0,0.337,0.21800000000000003,0.605,0.612
0.28700000000000003,0.44000000000000006,0.26480000000000004,0.0,0.3375,0.21800000000000003,0.605,0.612
0.28900000000000003,0.44000000000000006,0.264,0.0,0.34199999999999997,0.21800000000000003,0.606,0.48200000000000004
0.33999999999999997,0.438,0.2672,0.0,0.40700000000000003,0.22000000000000003,0.606,0.483
0.29,0.335,0.2676,0.0,0.33999999999999997,0.22000000000000003,0.607,0.5589999999999999
0.292,0.33399999999999996,0.266,0.0,0.40700000000000003,0.22200000000000003,0.608,0.675
0.294,0.33199999999999996,0.2656,0.0,0.40599999999999997,0.22400000000000003,0.608,0.599
0.61,0.331,0.2652,0.0,0.337,0.22400000000000003,0.609,0.5980000000000001
0.611,0.32999999999999996,0.2644,0.0,0.4255,0.22599999999999998,0.61,0.5980000000000001
0.612,0.252,0.2636,0.0,0.4265,0.22599999999999998,0.61,0.5980000000000001
0.612,0.251,0.26480000000000004,0.0,0.5559999999999999,0.358,0.611,0.607
0.613,0.251,0.264,0.0,0.5559999999999999,0.358,0.611,0.5730000000000001
0.614,0.356,0.2576,0.0,0.488,0.36,0.612,0.606
0.554,0.355,0.27799999999999997,0.0,0.48550000000000004,0.23199999999999998,0.613,0.572
0.554,0.43200000000000005,0.2768,0.0,0.48550000000000004,0.23399999999999999,0.614,0.572
0.553,0.422,0.254,0.0,0.4265,0.23399999999999999,0.542,0.572
0.553,0.42000000000000004,0.27480000000000004,0.0,0.4265,0.23399999999999999,0.544,0.571
0.553,0.42699999999999994,0.252,0.0,0.43600000000000005,0.236,0.546,0.571
0.553,0.426,0.2512,0.0,0.43550000000000005,0.238,0.487,0.571
0.553,0.41500000000000004,0.2496,0.0,0.43550000000000005,0.24,0.548,0.572
0.553,0.41200000000000003,0.2488,0.1,0.43499999999999994,0.242,0.488,0.592
0.553,0.41,0.22599999999999998,0.10200000000000001,0.43550000000000005,0.244,0.5519999999999999,0.592
0.2,0.40800000000000003,0.3468,0.10200000000000001,0.4285,0.244,0.622,0.659
0.202,0.418,0.2452,0.10200000000000001,0.4285,0.246,0.623,0.658
0.20400000000000001,0.404,0.2644,0.10200000000000001,0.429,0.248,0.5559999999999999,0.657
0.355,0.40199999999999997,0.26280000000000003,0.10400000000000001,0.43,0.25,0.557,0.6559999999999999
0.631,0.4,0.262,0.10400000000000001,0.43,0.252,0.5589999999999999,0.655
0.567,0.397,0.2364,0.118,0.4305,0.254,0.5599999999999999,0.653
0.9339999999999999,0.395,0.23679999999999998,0.118,0.43099999999999994,0.258,0.562,0.6519999999999999
0.9349999999999999,0.393,0.236,0.118,0.43200000000000005,0.26,0.5650000000000001,0.65
0.9359999999999999,0.389,0.23399999999999999,0.11000000000000001,0.43200000000000005,0.262,0.567,0.488
0.9369999999999999,0.386,0.23159999999999997,0.312,0.35550000000000004,0.266,0.497,0.647
0.579,0.365,0.2304,0.11200000000000002,0.4345,0.268,0.5730000000000001,0.646
0.58,0.307,0.2292,0.11200000000000002,0.358,0.272,0.5,0.644
0.583,0.376,0.22719999999999999,0.11200000000000002,0.359,0.27599999999999997,0.5,0.642
0.585,0.362,0.22679999999999997,0.11200000000000002,0.36150000000000004,0.27999999999999997,0.9400000000000001,0.64
0.588,0.353,0.22559999999999997,0.11399999999999999,0.479,0.284,0.503,0.638
0.591,0.351,0.3684,0.11399999999999999,0.47850000000000004,0.288,0.506,0.637
0.5940000000000001,0.348,0.3688,0.11599999999999999,0.479,0.292,0.508,0.635
0.597,0.31,0.36760000000000004,0.118,0.47850000000000004,0.294,0.509,0.633
0.601,0.308,0.3672,0.118,0.47800000000000004,0.298,0.509,0.631
0.603,0.304,0.2304,0.12,0.47750000000000004,0.302,0.511,0.629
0.606,0.35,0.366,0.12,0.47750000000000004,0.306,0.5469999999999999,0.628
0.609,0.34500000000000003,0.36560000000000004,0.122,0.477,0.31,0.5509999999999999,0.626
0.663,0.34199999999999997,0.3648,0.124,0.4765,0.314,0.604,0.624
0.6639999999999999,0.296,0.3648,0.124,0.49400000000000005,0.318,0.605,0.622
0.666,0.292,0.3644,0.126,0.4765,0.322,0.607,0.62
0.6679999999999999,0.29,0.3632,0.128,0.476,0.32599999999999996,0.28700000000000003,0.618
0.67,0.28700000000000003,0.2104,0.128,0.476,0.33199999999999996,0.612,0.616
0.6719999999999999,0.284,0.2084,0.13,0.4755,0.33599999999999997,0.571,0.614
0.674,0.32,0.2068,0.132,0.48600000000000004,0.33999999999999997,0.571,0.612
0.6759999999999999,0.316,0.20600000000000002,0.27599999999999997,0.48550000000000004,0.344,0.571,0.61
0.678,0.27599999999999997,0.2052,0.134,0.47450000000000003,0.348,0.572,0.609
0.6799999999999999,0.274,0.3604,0.136,0.454,0.352,0.5730000000000001,0.6799999999999999
0.682,0.271,0.202,0.554,0.45499999999999996,0.356,0.5730000000000001,0.657
0.6839999999999999,0.269,0.2008,0.13799999999999998,0.45549999999999996,0.362,0.5740000000000001,0.6559999999999999
0.686,0.29,0.1992,0.13999999999999999,0.457,0.366,0.238,0.601
0.688,0.288,0.198,0.142,0.458,0.368,0.236,0.599
0.6900000000000001,0.286,0.1968,0.142,0.45899999999999996,0.51,0.294,0.597
0.693,0.286,0.1948,0.144,0.45999999999999996,0.516,0.661,0.5940000000000001
0.6950000000000001,0.288,0.194,0.146,0.461,0.518,0.63,0.593
0.697,0.286,0.1928,0.146,0.4615,0.52,0.659,0.591
1.0,0.277,0.19119999999999998,0.148,0.462,0.528,0.301,0.251
1.0,0.273,0.19039999999999999,0.15,0.46349999999999997,0.532,0.23500000000000001,0.24900000000000003
1.0,0.24300000000000002,0.1888,0.15,0.48600000000000004,0.536,0.236,0.24500000000000002
1.0,0.24100000000000002,0.1872,0.152,0.4655,0.54,0.23700000000000002,0.24300000000000002
1.0,0.238,0.186,0.154,0.4665,0.174,0.23500000000000001,0.24100000000000002
1.0,0.236,0.1844,0.154,0.46699999999999997,0.546,0.236,0.23900000000000002
1.0,0.23700000000000002,0.1844,0.156,0.46950000000000003,0.55,0.655,0.23700000000000002
1.0,0.23399999999999999,0.1852,0.156,0.4085,0.174,0.236,0.238
1.0,0.236,0.18560000000000001,0.154,0.4245,0.174,0.655,0.238
1.0,0.236,0.18560000000000001,0.154,0.4245,0.40800000000000003,0.655,0.238
1.0,0.23700000000000002,0.18560000000000001,0.154,0.4245,0.40800000000000003,0.655,0.23900000000000002
1.0,0.23900000000000002,0.18560000000000001,0.154,0.42350000000000004,0.172,0.6559999999999999,0.24300000000000002
1.0,0.242,0.1864,0.156,0.4085,0.172,0.6559999999999999,0.24
1.0,0.23700000000000002,0.1864,0.156,0.42350000000000004,0.172,0.6559999999999999,0.24
0.79,0.23399999999999999,0.18680000000000002,0.156,0.40800000000000003,0.16999999999999998,0.6559999999999999,0.579
0.79,0.233,0.18480000000000002,0.156,0.42350000000000004,0.16999999999999998,0.6559999999999999,0.579
0.37,0.233,0.1844,0.156,0.441,0.16999999999999998,0.657,0.23900000000000002
0.369,0.233,0.186,0.158,0.4405,0.16999999999999998,0.24,0.5780000000000001
0.366,0.233,0.186,0.16,0.45599999999999996,0.16999999999999998,0.657,0.5780000000000001
0.366,0.233,0.18480000000000002,0.16,0.4405,0.16799999999999998,0.658,0.5780000000000001
0.365,0.233,0.22440000000000002,0.23399999999999999,0.4425,0.16799999999999998,1.0,0.5780000000000001
0.365,0.23199999999999998,0.22440000000000002,0.23399999999999999,0.4085,0.16799999999999998,1.0,0.5780000000000001
0.364,0.23199999999999998,0.2412,0.244,0.4085,0.40800000000000003,0.23900000000000002,0.577
0.364,0.23199999999999998,0.2364,0.23399999999999999,0.40700000000000003,0.40800000000000003,0.577,0.577
0.362,0.231,0.2144,0.23199999999999998,0.302,0.298,0.577,0.577
0.362,0.231,0.21480000000000002,0.22599999999999998,0.40599999999999997,0.296,0.23900000000000002,0.577
0.363,0.23199999999999998,0.22440000000000002,0.16,0.40549999999999997,0.16399999999999998,0.23900000000000002,0.577
0.357,0.22999999999999998,0.1864,0.22400000000000003,0.3005,0.16599999999999998,0.23900000000000002,0.577
0.352,0.231,0.22440000000000002,0.16,0.512,0.296,0.24100000000000002,0.577
0.34700000000000003,0.22999999999999998,0.18680000000000002,0.22200000000000003,0.5125,0.16,0.575,0.577
0.34700000000000003,0.22999999999999998,0.1876,0.16,0.5125,0.16,0.5740000000000001,0.577
0.348,0.22999999999999998,0.242,0.162,0.301,0.158,0.5740000000000001,0.577
0.34700000000000003,0.229,0.4,0.22999999999999998,0.471,0.156,0.5740000000000001,0.577
0.348,0.229,0.3996,0.158,0.3,0.156,0.5730000000000001,0.588
0.348,0.229,0.27080000000000004,0.158,0.2995,0.154,0.5730000000000001,0.588
0.348,0.229,0.3972,0.156,0.3,0.154,0.236,0.577
0.277,0.22999999999999998,0.3976,0.156,0.2995,0.152,0.572,0.577
0.27599999999999997,0.22999999999999998,0.398,0.156,0.292,1.0,0.572,0.369
0.27599999999999997,0.229,0.4084,0.162,0.46349999999999997,0.15,0.572,0.369
0.275,0.229,0.4096,0.154,0.462,0.15,0.571,0.368
0.27599999999999997,0.23199999999999998,0.3964,0.152,0.461,0.154,0.571,0.37
0.277,0.233,0.40119999999999995,0.152,0.461,0.15,0.571,0.371
0.277,0.22999999999999998,0.3948,0.15,0.2915,0.148,0.365,0.47400000000000003
0.221,0.22999999999999998,0.2584,0.15,0.29100000000000004,0.148,0.364,0.47400000000000003
0.152,0.231,0.3944,0.15,0.2915,0.146,0.571,0.37
0.152,0.231,0.3952,0.148,0.2565,0.146,0.571,0.475
0.221,0.231,0.3952,0.15,0.2565,0.146,0.571,0.47400000000000003
0.221,0.231,0.396,0.148,0.2565,0.148,0.571,0.475
0.221,0.231,0.3972,0.148,0.257,0.146,0.571,0.47400000000000003
0.221,0.22999999999999998,0.3964,0.148,0.257,0.148,0.571,0.47400000000000003
0.22200000000000003,0.22999999999999998,0.394,0.148,0.2565,0.148,0.571,0.47400000000000003
0.223,0.22999999999999998,0.3856,0.148,0.2565,0.148,0.572,0.46799999999999997
0.223,0.22799999999999998,0.3952,0.148,0.2565,0.15,0.572,0.47400000000000003
0.225,0.227,0.3928,0.146,0.257,0.152,0.5730000000000001,0.462
0.227,0.22599999999999998,0.3932,0.146,0.257,0.154,0.5740000000000001,0.472
0.22999999999999998,0.22400000000000003,0.45039999999999997,0.144,0.258,0.156,0.576,0.471
0.233,0.221,0.3908,0.144,0.258,0.16,0.577,0.471
0.236,0.219,0.39039999999999997,0.142,0.2585,0.16399999999999998,0.579,0.46900000000000003
0.238,0.217,0.3892,0.142,0.434,0.16599999999999998,0.58,0.46799999999999997
0.242,0.215,0.3876,0.13999999999999999,0.4335,0.16999999999999998,0.5820000000000001,0.46799999999999997
0.246,0.21200000000000002,0.386,0.13999999999999999,0.4365,0.172,0.584,0.457
0.24900000000000003,0.21000000000000002,0.386,0.13799999999999998,0.43600000000000005,0.178,0.389,0.7190000000000001
0.253,0.20800000000000002,0.38439999999999996,0.13799999999999998,0.438,0.184,0.587,0.386
0.257,0.205,0.384,0.136,0.44299999999999995,0.184,0.589,0.385
0.26,0.20299999999999999,0.3828,0.134,0.442,0.192,0.395,0.385
0.263,0.20099999999999998,0.3816,0.134,0.265,0.194,0.398,0.725
0.267,0.198,0.38079999999999997,0.132,0.264,0.198,0.40199999999999997,0.458
0.271,0.196,0.38079999999999997,0.13,0.26549999999999996,0.202,0.404,0.458
0.275,0.193,0.37839999999999996,0.128,0.266,0.20600000000000002,0.40599999999999997,0.796
0.279,0.19,0.3772,0.128,0.26349999999999996,1.0,0.40800000000000003,0.8039999999999999
0.28300000000000003,0.188,0.37679999999999997,0.126,0.26349999999999996,0.21400000000000002,0.41100000000000003,0.8039999999999999
0.33799999999999997,0.185,0.376,0.126,0.266,0.21800000000000003,0.418,0.805
0.341,0.182,0.3756,0.124,0.266,0.22200000000000003,0.606,0.806
0.34500000000000003,0.18,0.37360000000000004,0.122,0.26749999999999996,0.22599999999999998,0.608,0.807
0.348,0.177,0.372,0.12,0.45499999999999996,0.22799999999999998,0.61,0.449
0.352,0.174,0.3708,0.12,0.265,0.242,0.612,0.8089999999999999
0.355,0.172,0.3704,0.118,0.26549999999999996,0.238,0.614,0.8099999999999999
0.359,0.16899999999999998,0.36920000000000003,0.11599999999999999,0.2665,0.622,0.616,0.8109999999999999
0.362,0.16599999999999998,0.3672,0.11599999999999999,0.2665,0.254,0.43600000000000005,0.518
0.366,0.16399999999999998,0.3664,0.11599999999999999,0.267,0.53,0.62,0.517
0.368,0.161,0.366,0.11399999999999999,0.269,0.254,0.622,0.8130000000000001
0.372,0.159,0.36560000000000004,0.11200000000000002,0.268,0.256,0.624,0.8140000000000001
0.375,0.157,0.3632,0.11200000000000002,0.26749999999999996,0.26,0.626,0.39
0.378,0.154,0.3628,0.11000000000000001,0.2685,0.262,0.44400000000000006,0.388
0.382,0.152,0.362,0.10800000000000001,0.2685,0.266,0.44699999999999995,0.386
0.385,0.149,0.3612,0.10800000000000001,0.21400000000000002,0.27,0.449,0.384
0.388,0.146,0.37360000000000004,0.10600000000000001,0.269,0.274,0.45199999999999996,0.385
0.391,0.145,0.3996,0.10400000000000001,0.2145,0.29,0.454,0.384
0.394,0.143,0.372,0.10400000000000001,0.27,0.27799999999999997,0.45599999999999996,0.82
0.28300000000000003,0.144,0.3568,0.10200000000000001,0.4725,0.27599999999999997,0.458,0.43200000000000005
0.29100000000000004,0.5559999999999999,0.362,0.1,0.4715,0.27599999999999997,0.45599999999999996,0.384
0.29,0.648,0.3624,0.1,0.472,0.27599999999999997,0.45599999999999996,0.377
0.29,0.648,0.3628,0.10200000000000001,0.4715,0.274,0.45599999999999996,0.377
0.28900000000000003,0.648,0.32480000000000003,0.10200000000000001,0.4715,0.274,0.45599999999999996,0.819
0.28900000000000003,0.648,0.3244,0.1,0.4715,0.274,0.45599999999999996,0.819
0.28900000000000003,0.563,0.3624,0.1,0.472,0.274,0.45599999999999996,0.376
0.28900000000000003,0.562,0.3336,0.1,0.4715,0.274,0.457,0.819
0.28900000000000003,0.563,0.3336,0.1,0.4715,0.274,0.458,0.758
0.28900000000000003,0.553,0.3332,0.1,0.4715,0.274,0.457,0.372
0.28900000000000003,0.562,0.3332,0.1,0.4715,0.274,0.457,0.759
0.28900000000000003,0.562,0.3332,0.1,0.41500000000000004,0.274,0.457,0.371
0.288,0.553,0.3328,0.0,0.414,0.274,0.457,0.826
0.28900000000000003,0.553,0.3236,0.0,0.4715,0.274,0.458,0.8220000000000001
0.28900000000000003,0.553,0.31520000000000004,0.0,0.4715,0.272,0.45999999999999996,0.433
0.28900000000000003,0.173,0.3148,0.0,0.4715,0.272,0.457,0.43200000000000005
0.352,0.553,0.32480000000000003,0.0,0.40449999999999997,0.272,0.457,0.43200000000000005
0.352,0.173,0.3224,0.0,0.4715,0.274,0.458,0.353
0.319,0.554,0.314,0.0,0.384,0.272,0.457,0.371
0.199,0.5549999999999999,0.1328,0.0,0.41550000000000004,0.272,0.45899999999999996,0.37
0.29700000000000004,0.5549999999999999,0.294,0.0,0.32799999999999996,0.272,0.45999999999999996,0.37
0.29700000000000004,1.0,0.2932,0.0,0.3275,0.272,0.462,0.316
0.22200000000000003,0.612,0.3296,0.0,0.374,0.272,0.461,0.353
0.22200000000000003,0.612,0.33399999999999996,0.0,0.335,0.27,0.399,0.353
0.22200000000000003,0.622,0.472,0.0,0.327,0.27,0.399,0.352
0.221,0.614,0.3336,0.0,0.4165,0.27,0.399,0.352
0.221,0.612,0.3336,0.0,0.4185,0.27,0.399,0.369
0.22000000000000003,0.612,0.33399999999999996,0.0,0.4185,0.27,0.45999999999999996,0.37
0.194,0.611,0.272,0.0,0.3915,0.27,0.45999999999999996,0.37
0.191,0.611,0.272,0.0,0.5065000000000001,0.272,0.399,0.37
0.19,0.61,0.27240000000000003,0.0,0.387,0.272,0.40099999999999997,0.352
0.29300000000000004,0.61,0.2032,0.0,0.5105000000000001,0.272,0.40099999999999997,0.351
0.29300000000000004,0.5940000000000001,0.27799999999999997,0.22799999999999998,0.508,0.272,0.339,0.23399999999999999
0.637,0.593,0.2084,0.0,0.33199999999999996,0.27799999999999997,0.33799999999999997,0.23199999999999998
0.292,0.592,0.27240000000000003,0.0,0.36,0.27999999999999997,0.33799999999999997,0.23199999999999998
0.28300000000000003,0.592,0.27240000000000003,0.0,0.34900000000000003,0.11599999999999999,0.33799999999999997,0.23199999999999998
0.29500000000000004,0.592,0.27240000000000003,0.0,0.366,0.11399999999999999,0.313,0.352
0.29500000000000004,0.592,0.27240000000000003,0.10200000000000001,0.322,0.11200000000000002,0.312,0.23199999999999998
0.137,0.609,0.27280000000000004,0.10200000000000001,0.2835,0.11200000000000002,0.261,0.375
0.137,0.438,0.366,0.11599999999999999,0.3135,0.11000000000000001,0.313,0.352
0.136,0.5900000000000001,0.2596,0.0,0.281,0.11000000000000001,0.144,0.588
0.136,0.5900000000000001,0.3668,0.0,0.281,0.282,0.143,0.24900000000000003
0.136,0.589,0.36760000000000004,0.0,0.2935,0.282,0.142,0.231
0.137,0.589,0.3664,0.21800000000000003,0.3015,0.27799999999999997,0.142,0.22799999999999998
0.137,0.589,0.366,0.21800000000000003,0.2765,0.10600000000000001,0.142,0.22799999999999998
0.137,0.417,0.3664,0.22000000000000003,0.2765,0.10400000000000001,0.142,0.22799999999999998
0.137,0.41500000000000004,0.3888,0.21600000000000003,0.2465,0.10200000000000001,0.142,0.244
0.137,0.414,0.3668,0.21600000000000003,0.254,0.1,0.142,0.231
0.137,0.41500000000000004,0.5668,0.21400000000000002,0.28300000000000003,0.0,0.5,0.22799999999999998
0.13799999999999998,0.413,0.706,0.21400000000000002,0.2745,0.0,0.16299999999999998,0.22799999999999998
0.13899999999999998,0.413,0.5492,0.21200000000000002,0.24500000000000002,0.156,0.159,0.227
0.13899999999999998,0.414,0.7064,0.184,0.24500000000000002,0.0,0.142,0.22799999999999998
0.141,0.414,0.5516,0.182,0.323,0.0,0.141,0.229
0.13899999999999998,0.413,0.5736,0.18,0.2445,0.0,0.142,0.227
0.13999999999999999,0.41500000000000004,0.5732,0.178,0.246,0.0,0.141,0.22799999999999998
0.13999999999999999,0.414,0.5732,0.21000000000000002,0.187,0.0,0.158,0.22799999999999998
0.141,0.353,0.5484,0.21000000000000002,0.2455,0.0,0.142,0.227
0.142,0.414,0.5484,0.176,0.2455,0.0,0.141,0.229
0.147,0.41900000000000004,0.5484,0.174,0.185,0.0,0.141,0.64
0.144,0.417,0.548,0.172,0.1855,0.0,0.141,0.64
0.148,0.414,0.548,0.172,0.185,0.0,0.141,0.64
0.149,0.353,0.5416000000000001,0.172,0.185,0.0,0.141,0.64
0.153,0.353,0.5416000000000001,0.16999999999999998,0.185,0.0,0.141,0.64
0.149,0.353,0.542,0.16999999999999998,0.185,0.0,0.141,0.64
0.149,0.353,0.5628,0.16999999999999998,0.185,0.0,0.141,0.64
0.148,0.41200000000000003,0.5416000000000001,0.16999999999999998,0.185,0.0,0.141,0.64
0.145,0.41200000000000003,0.5412,0.16999999999999998,0.1855,0.0,0.141,0.64
0.145,0.41100000000000003,0.5408000000000001,0.16999999999999998,0.186,0.0,0.141,0.641
0.151,0.409,0.54,0.16799999999999998,0.1855,0.0,0.142,0.641
0.152,0.40800000000000003,0.5396,0.16799999999999998,0.1865,0.0,0.142,0.642
0.146,0.35,0.5591999999999999,0.16599999999999998,0.1865,0.10200000000000001,0.143,0.642
0.147,0.40499999999999997,0.5591999999999999,0.16399999999999998,0.187,0.10400000000000001,0.144,0.643
0.20600000000000002,0.344,0.5591999999999999,0.16399999999999998,0.2125,0.10800000000000001,0.195,0.644
0.209,0.4,0.5588,0.162,0.21400000000000002,0.11000000000000001,0.197,0.645
0.20400000000000001,0.398,0.5591999999999999,0.16,0.215,0.11399999999999999,0.2,0.645
0.207,0.33799999999999997,0.5591999999999999,0.158,0.217,0.118,0.20299999999999999,0.646
0.21000000000000002,0.33599999999999997,0.5588,0.158,0.21800000000000003,0.122,0.205,0.647
0.21200000000000002,0.391,0.5584,0.156,0.219,0.126,0.20800000000000002,0.25
0.135,0.391,0.5588,0.154,0.22000000000000003,0.13,0.211,0.648
0.13799999999999998,0.331,0.5584,0.154,0.22200000000000003,0.132,0.21400000000000002,0.649
0.142,0.32799999999999996,0.5716,0.152,0.22349999999999998,0.13799999999999998,0.217,0.65
0.223,0.32599999999999996,0.5584,0.15,0.22400000000000003,0.13999999999999999,0.219,0.651
0.225,0.325,0.5732,0.148,0.22549999999999998,0.144,0.221,0.24700000000000003
0.227,0.379,0.5736,0.146,0.22749999999999998,0.148,0.22400000000000003,0.24500000000000002
0.22999999999999998,0.377,0.5744,0.146,0.229,0.152,0.227,0.244
0.233,0.375,0.5584,0.144,0.22999999999999998,0.156,0.22999999999999998,0.654
0.16499999999999998,0.371,0.5588,0.142,0.23149999999999998,0.16,0.23199999999999998,0.655
0.23900000000000002,0.372,0.5584,0.144,0.233,0.16399999999999998,0.23500000000000001,0.655
0.24,0.37,0.5612,0.142,0.23500000000000001,0.16799999999999998,0.238,0.6559999999999999
0.176,0.368,0.5616,0.13999999999999999,0.236,0.16999999999999998,0.23900000000000002,0.657
0.246,0.367,0.5596,0.13999999999999999,0.23700000000000002,0.174,0.242,0.658
0.24900000000000003,0.356,0.5820000000000001,0.13799999999999998,0.23900000000000002,0.178,0.24500000000000002,0.658
0.251,0.362,0.5816,0.136,0.306,0.182,0.248,0.659
0.254,0.352,0.5591999999999999,0.136,0.306,0.184,0.25,0.6599999999999999
0.257,0.348,0.5591999999999999,0.13799999999999998,0.3065,0.188,0.252,0.6599999999999999
0.258,0.356,0.5596,0.134,0.2445,0.192,0.255,0.661
0.261,0.344,0.5591999999999999,0.132,0.28250000000000003,0.196,0.258,0.662
0.264,0.353,0.642,0.134,0.24700000000000003,0.2,0.26,0.663
0.266,0.33799999999999997,0.5844,0.13,0.2485,0.20400000000000001,0.263,0.663
0.27,0.34900000000000003,0.5816,0.128,0.2495,0.20600000000000002,0.266,0.6639999999999999
0.303,0.333,0.5176000000000001,0.128,0.251,0.21000000000000002,0.269,0.665
0.306,0.32999999999999996,0.5208,0.126,0.2515,0.21400000000000002,0.271,0.666
0.309,0.32799999999999996,0.4888,0.124,0.253,0.21800000000000003,0.273,0.666
0.301,0.325,0.48719999999999997,0.122,0.257,0.22200000000000003,0.27599999999999997,0.667
0.304,0.322,0.466,0.122,0.2575,0.22599999999999998,0.27799999999999997,0.6679999999999999
0.321,0.321,0.48719999999999997,0.12,0.2575,0.22999999999999998,0.281,0.669
0.288,0.318,0.5604,0.12,0.2595,0.23199999999999998,0.284,0.669
0.32799999999999996,0.315,0.4852,0.118,0.2615,0.238,0.286,0.67
0.29300000000000004,0.313,0.484,0.11599999999999999,0.261,0.24,0.288,0.671
0.29500000000000004,0.31,0.48360000000000003,0.11399999999999999,0.263,0.244,0.29100000000000004,0.671
0.298,0.308,0.4784,0.11399999999999999,0.264,0.248,0.294,0.6719999999999999
0.301,0.305,0.4816,0.11200000000000002,0.2705,0.252,0.29700000000000004,0.673
0.303,0.303,0.4756,0.11200000000000002,0.26749999999999996,0.256,0.29900000000000004,0.674
0.305,0.3,0.4828,0.11000000000000001,0.268,0.258,0.301,0.674
0.308,0.298,0.5836,0.10800000000000001,0.269,0.262,0.304,0.675
0.359,0.29700000000000004,0.5831999999999999,0.10800000000000001,0.271,0.266,0.307,0.6759999999999999
